Price,Adj Close,Close,High,Low,Open,Volume
Ticker,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS
Date,,,,,,
2017-03-22,331.651611328125,357.7250061035156,359.25,356.45001220703125,356.92498779296875,5636544
2017-03-23,331.651611328125,357.7250061035156,358.75,355.7250061035156,358.6000061035156,4922472
2017-03-24,330.1334533691406,356.0874938964844,358.61248779296875,355.5,358.25,3810364
2017-03-27,326.7726745605469,352.4624938964844,356.0,351.01251220703125,356.0,5864084
2017-03-28,329.1715393066406,355.04998779296875,356.17498779296875,353.2749938964844,354.57501220703125,8061400
2017-03-29,331.1184997558594,357.1499938964844,358.70001220703125,355.0,355.20001220703125,8575772
2017-03-30,339.8333740234375,366.54998779296875,369.98748779296875,356.26251220703125,357.0,34321092
2017-03-31,334.351806640625,360.63751220703125,363.5,359.13751220703125,363.45001220703125,9651392
2017-04-03,332.1846923828125,358.29998779296875,362.5249938964844,356.5,361.5,4149052
2017-04-05,331.9876708984375,358.0874938964844,361.625,356.88751220703125,358.8125,5744080
2017-04-06,333.4130859375,359.625,360.75,356.26251220703125,357.875,6124416
2017-04-07,333.4942626953125,359.7124938964844,361.25,357.1499938964844,357.76251220703125,4648360
2017-04-10,332.4048767089844,358.5375061035156,360.75,358.1625061035156,360.75,3393876
2017-04-11,333.6448974609375,359.875,360.29998779296875,357.875,358.5,4356260
2017-04-12,334.6183776855469,360.92498779296875,362.48748779296875,358.875,359.75,3565092
2017-04-13,333.8303527832031,360.07501220703125,362.2250061035156,359.26251220703125,360.75,4804236
2017-04-17,333.0191345214844,359.20001220703125,360.95001220703125,357.0625,360.07501220703125,7137056
2017-04-18,335.45281982421875,361.82501220703125,363.75,359.5,360.0,3638860
2017-04-19,335.8467712402344,362.25,364.1875,359.5,361.75,4338144
2017-04-20,338.8946228027344,365.5375061035156,366.51251220703125,363.23748779296875,363.25,5781372
2017-04-21,346.87945556640625,374.1499938964844,374.75,363.32501220703125,366.5,17258032
2017-04-24,355.3277587890625,383.26251220703125,384.75,374.25,374.5249938964844,20206952
2017-04-25,356.2548828125,384.26251220703125,386.375,382.3999938964844,383.76251220703125,9057780
2017-04-26,359.4070739746094,387.6625061035156,388.25,367.11248779296875,385.73748779296875,7795852
2017-04-27,363.5674743652344,392.1499938964844,393.48748779296875,386.5249938964844,386.5249938964844,16180420
2017-04-28,358.4451599121094,386.625,389.9750061035156,384.2749938964844,389.9750061035156,5437728
2017-05-02,357.07763671875,385.1499938964844,387.7250061035156,382.5874938964844,386.75,4007040
2017-05-03,357.935302734375,386.07501220703125,388.5625,384.8374938964844,388.5625,2507964
2017-05-04,355.7333679199219,383.70001220703125,385.7250061035156,380.6499938964844,384.8125,5131028
2017-05-05,355.1307678222656,383.04998779296875,385.7250061035156,381.57501220703125,385.5249938964844,2757896
2017-05-08,355.7333679199219,383.70001220703125,385.0,382.13751220703125,384.5,3747252
2017-05-09,355.95361328125,383.9375,386.3999938964844,383.1625061035156,383.70001220703125,3345836
2017-05-10,359.6736145019531,387.95001220703125,388.75,384.26251220703125,385.0,2342244
2017-05-11,358.4219970703125,386.6000061035156,390.0,385.25,387.75,3875744
2017-05-12,359.6388244628906,387.9125061035156,389.2250061035156,384.04998779296875,386.4750061035156,6147604
2017-05-15,360.04443359375,388.3500061035156,389.29998779296875,385.5625,387.5,2804780
2017-05-16,361.4930419921875,389.9125061035156,390.5,387.0625,388.75,3590376
2017-05-17,360.9136047363281,389.2875061035156,391.3500061035156,387.875,389.70001220703125,3472472
2017-05-18,360.90203857421875,389.2749938964844,390.375,387.0249938964844,387.25,3107280
2017-05-19,361.8639221191406,390.3125,392.4750061035156,386.3125,389.875,2854136
2017-05-22,365.2825927734375,394.0,395.0,390.7749938964844,391.2749938964844,2860052
2017-05-23,363.683349609375,392.2749938964844,395.88751220703125,391.25,395.0,3080172
2017-05-24,363.138671875,391.6875,393.86248779296875,390.5,392.26251220703125,3467388
2017-05-25,374.8203430175781,404.2875061035156,407.3500061035156,391.7749938964844,391.7749938964844,20090804
2017-05-26,376.8715515136719,406.5,408.0,400.2749938964844,401.6625061035156,5443156
2017-05-29,378.2390441894531,407.9750061035156,412.0,404.4125061035156,404.95001220703125,5916340
2017-05-30,377.57855224609375,407.26251220703125,408.375,404.0375061035156,407.5,4434184
2017-05-31,379.23565673828125,409.04998779296875,410.75,405.7875061035156,406.25,5318912
2017-06-01,377.4741516113281,407.1499938964844,409.9624938964844,405.13751220703125,409.75,3359540
2017-06-02,378.78375244140625,408.5625,411.5249938964844,406.54998779296875,408.5,3213544
2017-06-05,379.0850524902344,408.88751220703125,409.73748779296875,406.25,408.42498779296875,2899900
2017-06-06,379.8730773925781,409.73748779296875,410.95001220703125,407.5,408.75,5002632
2017-06-07,380.3018798828125,410.20001220703125,411.2250061035156,407.5874938964844,410.1000061035156,2554276
2017-06-08,381.2174377441406,411.1875,414.8500061035156,410.4125061035156,410.9750061035156,4248768
2017-06-09,386.3280944824219,416.70001220703125,417.5,410.0249938964844,410.0249938964844,5305272
2017-06-12,386.78009033203125,417.1875,419.0,415.0,416.0,3971412
2017-06-13,388.6226806640625,419.17498779296875,422.9750061035156,415.25,415.4375,5051620
2017-06-14,387.3478698730469,417.79998779296875,419.98748779296875,416.75,418.75,3858360
2017-06-15,385.76025390625,416.0874938964844,418.8999938964844,413.3999938964844,417.0,3526692
2017-06-16,386.8959655761719,417.3125,418.67498779296875,414.5249938964844,416.25,3755104
2017-06-19,392.3775634765625,423.2250061035156,424.0,417.1000061035156,417.75,3825532
2017-06-20,390.90570068359375,421.63751220703125,423.5,419.9624938964844,422.5,3660264
2017-06-21,393.7218017578125,424.67498779296875,425.3125,419.8999938964844,420.6499938964844,3410932
2017-06-22,393.5596008300781,424.5,429.0,422.79998779296875,423.73748779296875,6675460
2017-06-23,389.0746765136719,419.6625061035156,425.6875,418.79998779296875,425.5,5217468
2017-06-27,386.5251159667969,416.9125061035156,423.75,414.0625,422.25,6000432
2017-06-28,386.24700927734375,416.61248779296875,418.75,414.45001220703125,416.25,4449036
